Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:22:31,1,1,TRACE11,508.659,272.244,-22.159,-,16.6312,16.7230,16.9891,16.8954,,35.6486,34.9487,35.3809,36.0365,,36.7598,36.0114,36.4576,37.1158,,37.9114,37.1237,37.6058,38.2844,,,65.0241,65.2045,64.1012,,,63.9376,64.1364,63.0128,,,62.8194,62.9923,61.8454,,0.4579,0.4316,0.3886,0.4219,,0.5686,0.5360,0.4916,0.5282,,3.9722,3.6451,3.7349,3.6293,,2.0322,1.8503,1.9761,1.9543,,1.9400,1.7947,1.7588,1.6749,,3.5165,3.2905,3.2172,3.2450,,0.5996,0.6913,0.7211,0.6803,0.6424,0.7639,0.8572,0.9091,0.8612,0.8169,6.1711,6.4479,7.0146,6.1583,5.3334,2.7411,3.0434,3.5066,2.9672,2.5850,3.4300,3.4045,3.5080,3.1911,2.7483,5.4599,5.5217,5.9047,5.6667,5.1051,36.7800,36.0362,36.4934,37.1605,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:22:52,1,1,TRACE12,510.458,268.682,-22.161,-,16.6740,16.8392,17.0049,16.7841,,36.8316,37.2034,36.7371,36.4730,,37.8987,38.2480,37.7903,37.5284,,38.9977,39.3070,38.9365,38.6507,,,63.9070,62.1854,63.2550,,,62.8446,61.1380,62.1763,,,61.7465,60.0706,60.9892,,0.5120,0.4060,0.3601,0.4423,,0.6320,0.5023,0.4548,0.5485,,4.2326,3.4353,3.2560,3.4136,,2.1558,1.8029,1.6538,1.7142,,2.0768,1.6324,1.6022,1.6994,,3.7826,3.0653,2.8637,3.1882,,0.6752,0.6982,0.6723,0.7190,0.7145,0.8496,0.8862,0.8513,0.8946,0.8933,6.2809,6.8308,5.8312,6.2092,6.2390,3.1110,3.4188,2.8479,2.7847,3.1664,3.1698,3.4120,2.9833,3.4245,3.0726,5.6792,5.8486,5.3474,5.5689,5.5364,37.9146,38.2552,37.8368,37.5619,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:23:14,1,1,TRACE13,508.020,259.553,-22.156,-,16.7162,17.0771,16.9486,16.7685,,59.4932,59.2511,58.7817,57.6744,,61.2109,60.8039,60.4027,59.4436,,63.2031,62.8628,62.4341,61.8877,,,91.0359,89.6517,91.6264,,,89.3983,88.1108,89.9159,,,87.3605,86.1747,87.6217,,0.5225,0.5585,0.5549,0.6552,,0.6398,0.6696,0.6808,0.7772,,4.2583,4.6191,4.5755,4.7273,,2.0038,2.0571,2.1034,2.4870,,2.2545,2.5619,2.4721,2.2403,,3.7582,3.7027,3.8118,4.1248,,0.9212,0.6376,0.6637,0.7360,0.9008,1.1995,0.8008,0.8329,0.9197,1.1550,9.7333,5.5417,5.5052,6.5889,8.3229,5.1385,2.7586,2.7211,3.2438,4.2747,4.5949,2.7831,2.7841,3.3450,4.0482,8.0764,5.3031,5.2974,6.1978,7.5912,61.3481,61.0569,60.6079,59.7810,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:23:35,1,1,TRACE14,509.584,255.897,-22.154,-,16.8001,16.2097,16.8207,17.1822,,60.5886,60.8186,60.1940,61.5069,,62.2226,62.4633,61.8086,63.1472,,64.1506,64.2484,63.9242,65.4339,,,88.9807,90.4513,88.1872,,,87.3811,88.7818,86.5932,,,85.5654,86.8349,84.3691,,0.4521,0.5125,0.5354,0.4659,,0.5593,0.6267,0.6679,0.5716,,3.4797,3.7396,4.0437,3.3905,,1.7087,1.9056,1.8363,1.7257,,1.7710,1.8341,2.2074,1.6648,,3.2577,3.4555,3.8175,3.2331,,0.6684,0.5411,0.6630,0.6344,1.0841,0.8794,0.6935,0.8243,0.8225,1.4406,6.7380,4.9792,5.3609,6.5668,11.3828,3.4082,2.5207,2.6963,3.3844,6.3994,3.3298,2.4584,2.6646,3.1824,4.9834,5.9954,4.6563,5.2735,6.0820,10.0541,62.3696,62.5335,62.0591,63.4704,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:23:57,1,1,TRACE15,514.019,259.087,-22.154,-,16.8901,17.0945,16.2297,16.6967,,61.0370,60.9822,61.4767,61.3489,,62.7005,62.7024,63.3488,63.1880,,64.8079,65.0458,65.6791,65.7598,,,89.6214,88.4403,89.5418,,,87.9603,86.6322,87.6698,,,85.8808,84.2871,85.2503,,0.4204,0.4080,0.5734,0.5147,,0.5285,0.5124,0.7064,0.6361,,3.8306,3.7655,4.3880,4.5022,,1.8753,1.7911,2.3251,2.1007,,1.9553,1.9744,2.0629,2.4015,,3.3134,3.3158,4.0134,3.9160,,0.6816,0.6613,0.5774,0.8716,1.1207,0.8996,0.8405,0.7431,1.1290,1.4492,9.3759,6.7113,6.8816,11.1578,11.4591,4.8705,3.1549,3.7210,6.0953,6.8324,4.5054,3.5564,3.1606,5.0626,4.6267,7.1783,6.0377,5.8360,8.1499,10.0422,62.9225,63.0140,63.5779,63.5544,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:24:19,1,1,TRACE16,517.683,259.652,-22.159,-,16.4120,17.4332,16.9317,15.9825,,60.6868,61.1007,60.5692,61.1870,,62.3513,62.6677,62.2849,63.0393,,64.2928,65.0986,64.6806,65.3785,,,88.6704,89.9641,88.4743,,,87.0805,88.3447,86.6836,,,84.9582,85.9699,84.3482,,0.5062,0.4547,0.4511,0.4790,,0.6151,0.5752,0.5599,0.6032,,4.3934,4.2951,4.3114,4.3903,,2.2193,2.1194,2.0570,2.0790,,2.1741,2.1757,2.2544,2.3113,,3.6921,3.7768,3.6129,3.8791,,0.8387,0.6156,0.5903,0.7248,1.0651,1.1196,0.7806,0.7487,0.9328,1.3967,10.3814,6.6084,7.2745,8.7431,11.4086,5.4727,3.3029,3.9194,4.8483,6.4069,4.9088,3.3055,3.3551,3.8949,5.0016,8.5332,5.5409,5.9167,7.3659,9.8438,62.4898,63.0997,62.6249,63.2827,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:24:50,1,2,TRACE1,358.616,165.073,-22.138,-,16.3872,16.2675,16.2060,16.6564,,38.1940,37.6466,37.5510,36.6585,,39.2588,38.7166,38.6047,37.7089,,40.3311,39.7726,39.6766,38.8503,,,62.5999,61.4056,63.5854,,,61.5336,60.3412,62.5056,,,60.4695,59.2749,61.3889,,0.3914,0.4115,0.4202,0.4347,,0.4898,0.5086,0.5222,0.5303,,3.0791,3.5538,3.4630,3.4517,,1.5847,1.8891,1.8270,1.8445,,1.4944,1.6647,1.6360,1.6071,,2.9614,3.1225,3.1641,2.9507,,0.6695,0.6987,0.7255,0.7483,0.7447,0.8428,0.8677,0.9170,0.9509,0.9625,5.4964,5.7384,6.0885,6.9067,7.0761,2.7313,2.8105,2.8975,3.4383,3.6528,2.7651,2.9279,3.1910,3.4684,3.4234,5.0735,5.3866,5.7542,5.9311,6.4063,39.2626,38.7096,38.6138,37.7544,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:25:12,1,2,TRACE2,358.434,161.510,-22.138,-,16.3613,16.2376,16.6926,16.8740,,36.6948,37.6604,36.4073,37.6087,,37.7739,38.7447,37.4686,38.6485,,38.9078,39.8279,38.5401,39.7784,,,61.6444,62.8343,63.6704,,,60.5703,61.7550,62.5832,,,59.4594,60.6913,61.4636,,0.3911,0.4248,0.3564,0.3549,,0.4842,0.5226,0.4423,0.4404,,3.2413,3.7021,2.9602,2.9810,,1.6229,1.9204,1.4004,1.5230,,1.6184,1.7818,1.5598,1.4580,,2.8659,3.1458,2.6362,2.6729,,0.6288,0.6090,0.6156,0.6825,0.8090,0.7919,0.7645,0.7835,0.8555,1.0143,5.7735,5.6673,5.8158,6.1547,7.2631,2.9537,2.9262,2.8692,3.0696,3.5708,2.8198,2.7412,2.9466,3.0851,3.6923,5.1222,4.8870,5.1445,5.5652,6.3653,37.8013,38.7442,37.4737,38.6935,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:25:33,1,2,TRACE3,353.020,165.119,-22.137,-,16.6583,16.8599,16.8418,16.4752,,36.8630,37.3059,37.4039,37.8140,,38.0373,38.5153,38.5481,38.9949,,39.2724,39.9147,39.7301,40.1396,,,63.7192,62.0370,63.5706,,,62.5523,60.8317,62.4031,,,61.2596,59.5219,61.2095,,0.4495,0.3752,0.3935,0.4406,,0.5599,0.4694,0.4913,0.5390,,3.9898,3.1634,3.4072,3.7306,,2.0606,1.6323,1.6557,2.0269,,1.9292,1.5311,1.7515,1.7037,,3.5488,2.9377,3.0763,3.1809,,0.6657,0.7675,0.6608,0.7468,0.6817,0.8435,0.9557,0.8310,0.9329,0.8576,6.0579,6.6358,5.5770,5.8471,5.6412,3.0247,3.3217,2.6975,2.7091,2.8212,3.0332,3.3141,2.8794,3.1380,2.8200,5.4331,5.8722,5.2599,5.7039,5.3721,38.0677,38.6103,38.5670,38.9768,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:25:55,1,2,TRACE4,349.467,165.386,-22.137,-,16.7498,16.2518,16.2883,16.7249,,37.8097,37.6087,37.6976,37.8733,,38.9100,38.7523,38.8050,39.0124,,40.1618,39.9811,39.9522,40.2663,,,62.9492,63.2452,61.4927,,,61.8277,62.0800,60.3941,,,60.5681,60.8947,59.2431,,0.3850,0.3855,0.3892,0.3831,,0.4741,0.4792,0.4810,0.4748,,3.3206,3.0900,3.1730,3.3369,,1.7198,1.5285,1.5870,1.6201,,1.6008,1.5615,1.5860,1.7169,,2.9009,2.9018,2.8789,2.9148,,0.5825,0.6764,0.6121,0.6136,0.6387,0.7325,0.8396,0.7760,0.7674,0.7866,5.0212,5.4158,5.7439,4.8582,5.0957,2.4791,2.6603,2.9021,2.4020,2.5255,2.5421,2.7555,2.8418,2.4562,2.5703,4.6673,5.0511,5.5346,4.7254,4.7812,38.9858,38.7949,38.8249,39.0698,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:26:17,1,2,TRACE5,358.326,152.383,-22.138,-,16.6015,16.5037,16.7937,16.7110,,60.0343,59.8677,59.3018,59.6559,,61.7021,61.5470,60.9544,61.4390,,63.8021,63.6913,63.2042,63.8739,,,90.6031,90.1757,91.0830,,,88.9488,88.4587,89.3910,,,86.8820,86.2473,87.0220,,0.4808,0.4098,0.3773,0.3864,,0.5903,0.5072,0.4675,0.4839,,4.1997,3.8531,2.9792,3.1485,,2.0532,1.9193,1.4477,1.5020,,2.1465,1.9338,1.5315,1.6465,,3.3937,3.0314,2.8286,2.9275,,0.5806,0.4997,0.5062,0.6619,1.3469,0.7509,0.6357,0.6483,0.9031,1.7791,6.5184,4.5402,4.7116,7.5507,14.7147,3.1486,2.3010,2.3741,4.0909,8.0373,3.3697,2.2392,2.3375,3.4598,6.6774,5.4266,4.3903,4.5606,6.7960,11.4309,61.9182,61.7795,61.2530,61.7649,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-1_BA,2016-06-21 02:26:38,1,2,TRACE6,357.078,148.729,-22.137,-,16.5591,16.5066,16.1674,16.8890,,59.7192,60.5868,59.0886,60.0204,,61.3906,62.2484,60.7141,61.6439,,63.5509,64.3668,62.6953,64.1364,,,90.7682,90.6131,90.1012,,,89.0596,88.9940,88.4735,,,86.8873,87.0177,86.2279,,0.4295,0.3742,0.4020,0.3711,,0.5288,0.4650,0.4985,0.4589,,3.1829,3.1975,3.3276,3.3247,,1.5825,1.7289,1.7202,1.7436,,1.6004,1.4686,1.6074,1.5811,,3.0572,2.9577,3.0002,2.8352,,0.5859,0.5462,0.5739,0.6920,1.1445,0.7616,0.6887,0.7386,0.9147,1.4958,5.9258,4.5122,5.9143,8.2464,11.0395,2.9778,2.2708,3.1839,4.6206,6.2272,2.9481,2.2415,2.7304,3.6258,4.8123,5.4638,4.3629,5.3957,6.9373,9.7405,61.6351,62.4768,60.8920,62.0784,,
