Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:17:55,1,1,TRACE11,528.546,256.367,-22.158,-,16.5250,16.8628,16.8655,16.7241,,40.6267,39.8627,39.9397,39.8503,,41.6912,40.9165,41.0031,40.9355,,42.7673,42.0021,42.1777,42.0638,,,58.7120,60.7663,60.3581,,,57.6449,59.7078,59.2779,,,56.5359,58.5943,58.0988,,0.3990,0.4001,0.4389,0.4481,,0.4941,0.5021,0.5451,0.5471,,3.4076,3.9182,3.6511,3.9159,,1.6967,1.7886,1.6974,1.9375,,1.7110,2.1296,1.9537,1.9784,,3.0970,3.2049,3.3391,3.2744,,0.5788,0.7129,0.7274,0.6731,0.9023,0.7303,0.9106,0.9245,0.8623,1.2244,5.6814,6.3732,6.9960,6.6866,9.5136,2.5238,3.0108,3.1857,3.0299,4.8886,3.1576,3.3624,3.8104,3.6567,4.6250,5.0345,5.7925,6.0599,6.1298,8.2432,41.6970,40.9324,41.0587,40.9571,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:18:16,1,1,TRACE12,530.338,252.803,-22.156,-,16.4688,16.8106,16.6283,16.3387,,39.7313,40.2633,40.3320,39.6704,,40.8030,41.3174,41.3613,40.7539,,41.9519,42.4832,42.4453,41.8578,,,61.1096,59.8983,58.8797,,,60.0250,58.8689,57.8144,,,58.8456,57.7504,56.6710,,0.4024,0.4219,0.3860,0.4205,,0.4983,0.5167,0.4743,0.5146,,3.0287,3.1458,3.1252,3.5345,,1.5066,1.5216,1.5645,1.7263,,1.5220,1.6242,1.5607,1.8082,,2.9263,2.9806,2.7903,3.1518,,0.5579,0.6234,0.6129,0.6647,0.8141,0.7094,0.7909,0.7635,0.8469,1.0493,4.5524,5.1922,5.1877,5.8068,8.0716,2.2741,2.6106,2.4668,2.7322,4.0610,2.2783,2.5816,2.7209,3.0745,4.0106,4.3902,4.8534,4.8494,5.5376,7.0978,40.8416,41.3732,41.3886,40.7641,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:18:38,1,1,TRACE13,527.887,243.680,-22.155,-,16.4832,16.3917,16.2975,16.9546,,62.9407,63.5518,63.1558,63.9599,,64.5890,65.2639,64.8586,65.5710,,66.5039,67.3836,66.9364,68.0365,,,86.1939,87.8611,84.6678,,,84.5369,86.0990,83.0346,,,82.4749,83.9208,80.7912,,0.4658,0.5159,0.4959,0.4679,,0.5716,0.6406,0.6104,0.5722,,3.7519,4.3767,3.9417,3.7526,,1.9454,2.1205,1.9129,1.7843,,1.8065,2.2563,2.0288,1.9683,,3.3598,3.8606,3.6148,3.2824,,0.5847,0.6215,0.7040,0.7845,1.3398,0.7375,0.7783,0.8938,1.0139,1.7687,5.7416,5.9572,6.4776,8.8188,12.3213,2.9351,3.0318,3.3328,5.0255,7.1459,2.8065,2.9254,3.1448,3.7933,5.1754,5.1014,5.5094,5.8841,7.5073,10.8467,64.7223,65.4677,65.0461,65.9982,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:18:59,1,1,TRACE14,529.445,240.022,-22.155,-,16.6666,16.5214,17.0079,16.9847,,64.0248,62.8932,63.5064,63.8178,,65.6635,64.5677,65.1520,65.5417,,67.5853,66.4115,67.5089,68.3614,,,87.3199,86.4696,86.9875,,,85.6796,84.7547,85.3331,,,83.8935,82.4708,82.7723,,0.4935,0.4698,0.3993,0.4787,,0.6022,0.5767,0.4988,0.5827,,3.8974,3.5460,3.1247,3.5608,,1.9279,1.7383,1.6088,1.6899,,1.9694,1.8077,1.5158,1.8708,,3.5145,3.2864,2.9828,3.2794,,0.6579,0.6675,0.7144,0.7620,1.8840,0.8314,0.8430,0.9293,1.0193,2.3732,6.4594,6.2590,7.1412,8.7685,14.9212,3.3210,3.1259,3.6808,4.3296,8.2672,3.1384,3.1330,3.4603,4.4389,6.6540,5.9835,5.8262,6.5807,7.4938,13.3725,65.8050,64.6524,65.5076,66.0896,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:19:20,1,1,TRACE15,533.884,243.204,-22.155,-,16.6788,16.3627,16.9148,16.5898,,63.5256,63.0848,63.9575,62.2882,,65.2126,64.8230,65.7613,64.1476,,67.3402,66.9753,68.4631,66.7892,,,85.6184,86.7801,86.0215,,,83.8709,85.0571,84.1375,,,81.7056,82.5562,81.5494,,0.4024,0.4299,0.3810,0.3982,,0.5022,0.5319,0.4737,0.4937,,3.7004,3.5565,3.3425,3.9716,,1.6068,1.7793,1.6655,2.0787,,2.0936,1.7772,1.6770,1.8929,,3.1492,3.2160,2.9687,3.0998,,0.5582,0.5223,0.5736,0.7369,1.1972,0.7061,0.6910,0.7502,0.9970,1.5616,6.5543,7.6045,7.9660,8.6165,11.2536,3.4910,4.1155,4.0890,4.7697,6.5204,3.0632,3.4890,3.8770,3.8467,4.7333,5.2484,6.2232,6.5455,7.6789,9.9756,65.4329,65.0301,66.2103,64.5387,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:19:42,1,1,TRACE16,537.548,243.764,-22.154,-,16.8760,16.1266,16.5089,16.8169,,64.4531,65.3329,63.5279,63.9430,,66.1537,67.2685,65.3046,65.9880,,68.4103,69.4073,67.4945,68.7799,,,86.4686,84.9275,86.8502,,,84.6918,82.9944,85.0833,,,82.5351,80.6910,82.8496,,0.4348,0.5160,0.5060,0.4594,,0.5327,0.6384,0.6283,0.5693,,3.7337,4.2390,4.4012,4.1880,,1.8930,2.0969,2.0960,1.9566,,1.8407,2.1421,2.3052,2.2314,,3.2184,3.7553,3.6822,3.5297,,0.6202,0.6414,0.6696,0.7314,1.2759,0.8050,0.8044,0.8461,0.9647,1.6645,6.6321,6.7459,7.1616,8.2751,13.0602,3.4022,3.7526,4.1145,4.7086,7.5388,3.2299,2.9933,3.0471,3.5664,5.5213,5.8655,5.7411,5.9216,7.5809,11.2185,66.4317,67.3701,65.5112,66.3614,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:20:14,1,2,TRACE1,378.364,149.424,-22.141,-,16.4829,16.2231,16.4131,17.0556,,41.3535,41.3322,40.2249,42.2520,,42.4169,42.4373,41.3012,43.2643,,43.4627,43.5881,42.4043,44.4221,,,59.1844,59.1569,60.0573,,,58.0972,58.0608,59.0052,,44.9403,57.0172,56.9270,57.8490,,0.4425,0.5711,0.4882,0.4222,,0.5570,0.7124,0.6060,0.5287,,3.4565,4.3949,3.9046,3.6875,,1.7321,2.2529,2.1150,2.0098,,1.7244,2.1420,1.7896,1.6776,,3.2996,4.1012,3.5667,3.2074,,0.7144,0.7100,0.6829,0.6883,0.9361,0.8943,0.8775,0.8607,0.8736,1.2495,5.8218,6.1404,6.2384,6.1446,8.9039,2.9158,2.8060,2.9186,3.1147,4.8130,2.9060,3.3344,3.3198,3.0299,4.0909,5.3241,5.4188,5.5700,5.6135,8.2317,42.4081,42.4602,41.3146,43.3371,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:20:35,1,2,TRACE2,378.177,145.863,-22.139,-,16.7419,17.1642,17.4458,17.1325,,41.5205,39.7680,42.2685,41.1629,,42.6684,40.8874,43.3586,42.2374,,43.8681,42.0691,44.5593,43.4382,,,59.1396,60.6336,57.8265,,,57.9987,59.5292,56.7450,,,56.8092,58.3205,55.5725,,0.4853,0.4517,0.4225,0.4129,,0.5989,0.5585,0.5314,0.5096,,3.7927,3.5547,3.3489,3.2220,,1.7968,1.7410,1.5808,1.5896,,1.9959,1.8137,1.7680,1.6324,,3.5056,3.2838,3.1560,2.9612,,0.6373,0.7448,0.8193,0.8509,1.0795,0.8049,0.9202,1.0246,1.0681,1.3678,5.3973,5.7817,6.5122,6.9459,8.3388,2.6037,2.8295,3.1563,3.2774,4.0775,2.7936,2.9522,3.3559,3.6685,4.2613,4.9929,5.5275,6.2067,6.4656,7.2286,42.6943,40.9185,43.4139,42.3005,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:20:57,1,2,TRACE3,372.769,149.478,-22.141,-,16.2501,16.9005,17.1496,16.9072,16.1040,37.8965,37.2858,38.7433,37.3647,,39.1394,38.4406,39.8759,38.4846,,40.3660,39.8141,41.1742,39.6543,,,62.9266,62.6957,61.0149,63.6508,,61.7096,61.5286,59.9194,62.4646,,,60.3750,60.1462,58.6889,0.4580,0.4439,0.4292,0.4450,0.7657,0.5640,0.5551,0.5317,0.5500,1.0834,3.9965,4.0935,3.9381,3.8728,7.1804,2.0353,2.1381,1.9332,1.9890,2.1819,1.9612,1.9554,2.0049,1.8838,4.9985,3.4627,3.4639,3.4466,3.3620,6.1829,2.3263,0.6450,0.6610,0.7323,0.6571,2.8673,0.8220,0.8407,0.9178,0.8320,17.5310,6.6453,6.4991,6.0778,5.8114,10.7611,3.0982,3.1649,2.7151,2.5994,6.7698,3.5471,3.3342,3.3627,3.2120,13.9142,5.5147,5.8186,5.7194,5.3663,39.1313,38.5500,39.9588,38.5095,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:21:18,1,2,TRACE4,369.217,149.751,-22.141,-,16.8631,17.0373,16.4608,16.4538,17.2408,35.6910,36.0187,36.0863,36.0031,,36.8286,37.1374,37.2519,37.1646,,37.5558,38.4609,38.5254,38.4225,,,,62.7406,64.5213,64.6607,,,61.6206,63.3902,63.4834,,,60.2717,62.1146,62.2204,0.4178,0.4179,0.3942,0.4536,0.4001,0.5157,0.5193,0.4913,0.5566,0.4878,3.8887,3.6671,3.1197,3.4807,3.3250,1.9904,1.8028,1.5615,1.7347,1.7464,1.8983,1.8643,1.5582,1.7460,1.5785,3.2808,3.1507,2.9706,3.3007,2.7521,,,0.7142,0.6560,0.6220,,,0.8917,0.8139,0.7847,,,6.2440,5.2229,5.0066,,,2.8382,2.5743,2.4951,,,3.4058,2.6485,2.5116,,,5.5310,4.9368,4.9194,36.6234,37.2398,37.3058,37.2128,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:21:40,1,2,TRACE5,378.055,136.738,-22.137,-,16.2323,16.9637,17.2778,16.6492,,62.8460,64.4538,64.9903,64.2183,,64.5334,66.0377,66.6519,65.9680,,66.4857,68.2316,69.0210,68.5690,,,87.1333,86.4841,83.9957,,,85.4957,84.8498,82.2473,,,83.5005,82.4335,79.7417,,0.5544,0.5102,0.4888,0.5175,,0.6749,0.6257,0.5969,0.6436,,4.3503,4.2037,4.3442,4.6297,,2.0141,1.9786,1.8735,2.0120,,2.3363,2.2251,2.4707,2.6177,,3.8938,3.7614,3.5708,3.9646,,0.6212,0.6494,0.6372,0.7676,1.6193,0.7768,0.8166,0.8311,1.0312,2.0888,5.7300,6.3317,7.2642,9.3214,13.6782,3.0515,2.9733,3.7093,4.9082,7.7899,2.6785,3.3584,3.5550,4.4131,5.8883,5.2158,5.6378,6.4896,8.1172,12.2845,64.6658,66.3427,67.0056,66.3936,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_13S-6_BA,2016-06-21 03:22:01,1,2,TRACE6,376.801,133.086,-22.139,-,16.9439,16.7813,16.2986,17.1553,,63.0939,63.9929,63.2277,64.7918,,64.7558,65.6767,65.0202,66.5746,,66.6998,67.8201,67.2543,69.3503,,,85.6742,86.6928,86.8710,,,84.0940,84.9000,85.0952,,,82.2986,82.5867,82.6788,33.8398,0.4680,0.5057,0.5998,0.5466,,0.5747,0.6165,0.7322,0.6642,,3.8917,4.1719,4.6454,4.1171,,2.0346,2.1121,2.3375,2.1547,,1.8571,2.0598,2.3080,1.9624,,3.4213,3.5670,4.1012,3.7139,,0.6679,0.7106,0.7419,0.8897,1.4535,0.8602,0.8829,0.9455,1.1317,1.8645,6.7506,6.2742,8.4174,7.9372,14.5649,3.5039,3.1682,4.3705,4.6563,8.2876,3.2467,3.1060,4.0469,3.2810,6.2773,6.1486,5.7063,7.3897,7.4113,11.8470,64.8968,65.9065,65.2410,67.0711,,
