Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:29:33,1,1,TRACE11,508.048,272.651,-22.153,-,16.6464,17.0965,17.0492,16.5785,,38.5951,38.2513,38.4878,38.6414,,39.7430,39.3543,39.6164,39.8211,,41.0414,40.7786,41.0701,41.1429,,,62.2561,61.9770,61.0147,,,61.1255,60.8648,59.8479,,,59.7742,59.3611,58.4864,,0.5589,0.5245,0.5201,0.6376,,0.6799,0.6416,0.6431,0.7753,,4.1164,4.1183,3.9142,4.6621,,2.0657,2.1762,1.9790,2.2957,,2.0507,1.9420,1.9352,2.3664,,3.8779,3.6140,3.6980,4.2262,,0.8314,0.7912,0.6436,0.7544,0.8283,1.0145,0.9800,0.8139,0.9414,1.0480,6.3154,6.1426,5.2695,6.0794,6.7596,3.0805,2.9922,2.6065,2.9463,3.3196,3.2349,3.1504,2.6630,3.1331,3.4399,5.8695,5.9043,5.1057,5.7462,6.1776,39.8183,39.5149,39.7790,39.8922,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:29:55,1,1,TRACE12,509.861,269.097,-22.153,-,16.7373,17.0690,16.8225,16.7083,,38.6552,39.1109,38.9785,38.7643,,39.7685,40.2464,40.0917,39.8844,,41.0731,41.7198,41.4559,41.1564,,,61.6338,60.0423,61.9036,,,60.5066,58.9126,60.8005,,,59.0786,57.4708,59.6006,,0.4266,0.4578,0.5113,0.4040,,0.5350,0.5650,0.6209,0.5009,,4.0486,3.8277,3.8526,3.4519,,1.8813,1.9012,1.9163,1.8360,,2.1674,1.9265,1.9363,1.6158,,3.4842,3.4046,3.5301,3.0561,,0.7192,0.7249,0.7749,0.7174,0.7784,0.9150,0.9086,0.9734,0.9046,0.9839,6.5870,6.5777,6.8401,6.8091,7.7015,3.3361,3.2071,3.1226,3.1824,4.0115,3.2509,3.3706,3.7175,3.6267,3.6901,5.7355,5.7586,6.3855,6.0236,6.4656,39.8642,40.4153,40.2172,39.9603,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:30:16,1,1,TRACE13,507.460,259.958,-22.148,-,16.9012,16.8923,16.2351,17.1535,,61.9830,62.4837,62.0523,60.9188,,63.5993,64.1316,63.6807,62.5324,,65.5418,66.3457,65.5132,64.7954,,,87.8850,86.9265,89.2212,,,86.3027,85.2368,87.6307,,21.7518,84.3128,83.2385,85.6427,,0.5453,0.5603,0.6035,0.5123,,0.6609,0.6921,0.7390,0.6410,,4.1356,4.1586,4.5702,4.1690,,1.9933,1.9353,2.3358,2.1037,,2.1422,2.2234,2.2344,2.0653,,3.6801,3.9308,4.2180,3.8247,,0.9174,0.5441,0.8234,0.7630,1.0471,1.1899,0.6906,1.0751,1.0114,1.4075,9.0819,5.5437,7.6169,7.6283,10.5747,4.9527,2.7669,3.9962,4.1219,5.7575,4.1292,2.7769,3.6208,3.5064,4.8172,7.8144,4.9121,7.2962,7.1253,9.6600,63.7624,64.4147,63.7828,62.8571,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:30:37,1,1,TRACE14,509.039,256.310,-22.148,-,16.7057,16.4536,16.9934,16.9019,,62.4456,62.5933,62.1483,63.4975,,64.1088,64.3035,63.8453,65.1464,,65.9334,66.0707,65.9839,67.4775,,,87.2517,88.2694,85.9912,,,85.5781,86.5448,84.3484,,,83.8902,84.5743,82.1389,,0.5027,0.5537,0.4228,0.4818,,0.6217,0.6810,0.5302,0.5960,,4.1061,4.0457,3.2970,3.6582,,2.1569,2.0234,1.6033,1.7451,,1.9492,2.0222,1.6937,1.9131,,3.6875,3.8263,3.1475,3.4889,,0.8072,0.7404,0.7066,0.7630,1.3085,1.0445,0.9338,0.9069,1.0154,1.7315,7.8322,6.1810,6.4399,8.4305,12.3681,4.1910,3.2507,3.2665,4.4526,7.4750,3.6411,2.9303,3.1734,3.9779,4.8930,7.0292,6.0629,6.2074,7.5167,11.1037,64.1895,64.3320,64.0661,65.4875,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:30:59,1,1,TRACE15,513.461,259.517,-22.151,-,17.0259,15.7996,16.1839,16.7356,,62.6171,62.0219,61.6960,62.6952,,64.1973,63.7106,63.4530,64.3831,,66.2536,65.4946,65.4583,67.4172,,,88.0852,87.9464,88.5317,,,86.4139,86.1751,86.8753,,,84.4306,84.2953,84.3270,,0.4108,0.4159,0.4804,0.4629,,0.5038,0.5164,0.6035,0.5750,,3.5320,3.3813,3.9998,3.4944,,1.6417,1.6553,1.8924,1.7053,,1.8903,1.7260,2.1074,1.7890,,2.9761,3.0269,3.6391,3.3307,,0.7269,0.5867,0.6886,0.8877,1.1670,0.9632,0.7376,0.8789,1.2123,1.6228,7.5041,5.8647,6.8105,10.1312,11.5372,3.9539,2.9690,3.2939,5.8839,6.6723,3.5501,2.8957,3.5166,4.2473,4.8649,6.5991,5.2025,6.4303,9.0415,10.8003,64.4354,63.7582,63.5772,65.0562,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:31:20,1,1,TRACE16,517.122,260.097,-22.151,-,17.0757,16.8668,15.9559,16.8416,,64.1191,63.3416,63.2410,63.2474,,65.8135,65.0025,65.0602,65.1178,,68.0261,67.0209,66.9749,67.5813,,,85.6187,87.4606,86.3160,,,83.9701,85.6848,84.4831,,,81.7916,83.5802,82.4215,,0.4191,0.4081,0.4266,0.5126,,0.5168,0.5077,0.5302,0.6307,,3.6053,3.7705,3.4285,4.1111,,1.6538,1.7114,1.6610,1.9440,,1.9514,2.0591,1.7675,2.1671,,3.0891,3.0314,3.1758,3.6218,,1.1206,0.5297,0.5975,0.6941,0.9284,1.5012,0.6718,0.7715,0.9229,1.2637,11.1570,5.1541,6.4396,7.2045,9.1792,5.8050,2.6704,3.1452,3.8756,5.3785,5.3521,2.4837,3.2944,3.3290,3.8007,9.9704,4.7773,5.7897,6.6925,8.5134,66.0726,65.1813,65.1079,65.4143,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:31:52,1,2,TRACE1,358.447,164.878,-22.137,-,16.7027,16.5534,16.5866,16.8861,,40.3516,39.3399,38.5356,38.9925,,41.4700,40.4830,39.6931,40.1108,,42.7428,41.7781,40.9768,41.5317,,,60.3666,60.2584,61.8953,,,59.2347,59.0876,60.7525,,,57.9709,57.7788,59.4085,,0.3955,0.4060,0.3679,0.3995,,0.4881,0.5033,0.4578,0.4870,,3.2023,2.9861,3.0444,3.0867,,1.6435,1.4500,1.4609,1.5214,,1.5588,1.5361,1.5834,1.5653,,2.9413,2.8929,2.7750,2.9022,,0.6125,0.6516,0.7012,0.6424,0.7241,0.7699,0.8130,0.8687,0.8160,0.9095,4.7539,5.5840,5.3463,5.2878,6.1679,2.3505,2.7884,2.5098,2.5839,3.0359,2.4034,2.7956,2.8366,2.7038,3.1319,4.6307,5.0547,5.1482,5.0927,5.4656,41.5472,40.5590,39.7562,40.2621,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:32:14,1,2,TRACE2,358.280,161.315,-22.135,-,16.5328,16.6478,16.7965,16.7001,,38.6860,39.6257,38.0879,39.5433,,39.8256,40.7642,39.1659,40.6633,,41.0621,42.0768,40.4479,41.9834,,,59.9298,61.4788,62.0543,,,58.7831,60.3615,60.9348,,,57.4926,59.0439,59.6519,,0.3578,0.3915,0.3721,0.4068,,0.4456,0.4841,0.4618,0.5026,,2.8352,3.0149,3.0189,3.2654,,1.4704,1.5303,1.4516,1.6645,,1.3648,1.4846,1.5673,1.6009,,2.7091,2.8868,2.7459,2.9188,,0.6749,0.6227,0.6452,0.6362,0.7429,0.8506,0.7898,0.8242,0.8048,0.9436,5.5623,5.1354,5.5058,5.3677,6.9620,2.7473,2.4771,2.6457,2.5933,3.5351,2.8150,2.6583,2.8601,2.7744,3.4269,5.0929,4.8670,5.2929,5.1597,6.0824,39.8740,40.8512,39.2679,40.7634,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:32:36,1,2,TRACE3,352.851,164.900,-22.137,-,16.7297,16.4310,16.4448,16.7373,,39.2000,39.6800,39.5774,40.0623,,40.3782,40.8815,40.8475,41.2962,,41.7021,42.2452,42.3162,42.7978,,,61.2875,59.6179,61.1072,,,60.1035,58.3529,59.8506,,,58.8213,56.9156,58.3948,,0.4064,0.3993,0.3869,0.4297,,0.5051,0.4950,0.4820,0.5339,,3.2873,3.6584,3.4297,3.6729,,1.5843,1.8472,1.7028,1.7995,,1.7030,1.8111,1.7269,1.8735,,2.9951,3.0135,3.0386,3.2461,,0.7490,0.6824,0.6540,0.6833,0.7442,0.9490,0.8531,0.8260,0.8533,0.9205,6.6246,5.6008,5.4248,6.1126,5.9662,3.2874,2.7303,2.6307,2.9987,2.7829,3.3372,2.8704,2.7942,3.1139,3.1832,6.1120,5.3146,5.1528,5.5358,5.5327,40.4511,40.9626,40.9468,41.4300,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:32:57,1,2,TRACE4,349.298,165.153,-22.137,-,16.4757,16.4499,16.7119,16.6431,,40.6406,39.8818,39.2519,38.9032,,41.8049,41.0910,40.4395,40.1082,,43.1741,42.5209,42.0334,41.5917,,,60.4380,60.1453,60.5359,,,59.2597,58.9403,59.3330,,,57.8649,57.5067,57.7612,,0.4290,0.3934,0.3830,0.4237,,0.5265,0.4882,0.4781,0.5246,,3.5472,3.2580,3.4899,3.8114,,1.6110,1.5122,1.7565,1.9243,,1.9362,1.7457,1.7334,1.8871,,3.1793,3.0381,3.0378,3.2941,,0.7678,0.5948,0.6702,0.7375,0.7356,0.9939,0.7557,0.8541,0.9347,0.9306,7.1807,6.5616,6.2340,6.2863,6.4833,3.3951,2.9338,2.8590,2.7960,2.8331,3.7856,3.6279,3.3750,3.4903,3.6502,6.2906,5.3285,5.7379,5.8875,5.9595,41.9073,41.2014,40.6427,40.2474,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:33:19,1,2,TRACE5,358.209,152.188,-22.137,-,16.3165,16.4215,16.6308,16.5171,,62.4001,62.5480,62.9028,62.2768,,64.0810,64.1909,64.5370,63.9240,,65.7896,66.0850,66.4022,66.0568,,,88.2049,86.8622,88.4110,,,86.5602,85.2316,86.7839,,,84.8660,83.3165,84.9190,,0.4148,0.3905,0.4290,0.4419,,0.5161,0.4814,0.5281,0.5443,,3.2476,3.0686,3.4367,3.3558,,1.6264,1.5312,1.6969,1.6399,,1.6212,1.5374,1.7398,1.7159,,3.1012,2.8982,3.1163,3.1800,,0.6701,0.5626,0.5766,0.7461,1.6596,0.8766,0.7153,0.7405,0.9857,2.2439,6.5394,5.2655,6.2328,7.6555,18.4390,3.3606,2.6677,3.1514,3.8857,10.3041,3.1788,2.5978,3.0814,3.7698,8.1349,6.0474,4.8843,5.3447,7.0074,14.9888,64.0949,64.3165,64.6525,64.1668,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-1_BA,2016-06-18 01:33:40,1,2,TRACE6,356.976,148.529,-22.135,-,16.5238,16.6909,16.6045,16.5707,,62.9304,62.3483,61.6962,63.0693,,64.6405,63.9655,63.3546,64.6953,,66.5031,65.8438,65.3068,66.8071,,,87.4359,88.5269,87.3352,,,85.7725,86.9079,85.6835,,,83.8897,85.0413,83.5830,,0.4072,0.4140,0.3901,0.3735,,0.4975,0.5108,0.4836,0.4663,,3.0581,3.2259,3.0742,3.3705,,1.5096,1.6340,1.5632,1.6445,,1.5485,1.5919,1.5109,1.7259,,2.8912,3.0108,2.9106,2.9131,,0.7189,0.5091,0.5997,0.8129,1.2111,0.9377,0.6452,0.7759,1.0825,1.6219,6.7889,4.4198,5.6221,8.5241,11.7653,3.5932,2.1676,2.8830,4.5163,6.5376,3.1957,2.2522,2.7391,4.0078,5.2278,6.1741,4.2322,5.3923,7.5164,10.8345,64.7167,64.0960,63.5015,64.9382,,
