Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:03:56,1,1,TRACE11,527.525,256.562,-22.161,-,16.6290,16.6683,16.4187,16.6543,,42.8450,41.7403,42.1476,41.9859,,44.0194,42.8870,43.3288,43.0939,,45.4661,44.3962,44.7037,44.4747,,,56.5899,58.6505,58.5129,,,55.4451,57.4756,57.3613,,,53.9166,56.0812,56.0343,,0.4349,0.5078,0.4434,0.3873,,0.5431,0.6172,0.5512,0.4795,,3.6519,3.8105,3.9037,3.1563,,1.7217,1.8432,1.8859,1.5244,,1.9302,1.9673,2.0178,1.6319,,3.3642,3.5043,3.4427,2.9000,,0.6454,0.7332,0.6547,0.7660,0.7970,0.8191,0.9139,0.8352,0.9681,1.0024,5.9403,5.8921,6.4711,8.0425,8.8653,2.8614,2.8099,2.9395,3.9519,4.6097,3.0790,3.0822,3.5316,4.0907,4.2556,5.3224,5.5685,5.6837,6.2805,6.9606,44.1556,43.0683,43.4256,43.2303,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:04:17,1,1,TRACE12,529.338,253.008,-22.161,-,16.3296,15.9723,16.3237,16.5130,,41.9418,41.9179,42.7037,42.2246,,43.0853,43.0609,43.8179,43.3283,,44.5107,44.2948,45.1066,44.6932,,,58.6938,57.4873,56.9493,,,57.5686,56.3560,55.8345,,,56.3832,55.0795,54.4519,,0.5363,0.4269,0.5035,0.4360,,0.6457,0.5271,0.6183,0.5308,,3.8807,3.4924,3.6965,3.2660,,1.9370,1.6391,1.7095,1.6034,,1.9437,1.8533,1.9871,1.6626,,3.7034,3.1320,3.4389,3.0864,,0.7011,0.7264,0.6796,0.6823,0.7473,0.8577,0.8933,0.8363,0.8605,0.9528,5.8537,5.6687,5.2625,5.5961,6.7866,2.7433,2.7912,2.6036,2.7376,3.2495,3.1104,2.8775,2.6590,2.8586,3.5371,4.9662,5.2658,5.0562,5.3318,6.0969,43.2262,43.1063,43.9052,43.4589,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:04:39,1,1,TRACE13,526.938,243.869,-22.158,-,16.3471,16.2421,16.8266,16.6016,,66.1932,66.6424,66.4730,66.8822,,67.8335,68.2394,67.9917,68.4415,,69.6180,69.8302,69.9017,70.3619,,,83.1656,84.5628,81.9726,,,81.5417,83.0413,80.4227,,,79.9324,81.2842,78.6016,,0.5970,0.5960,0.4933,0.4415,,0.7286,0.7274,0.6019,0.5449,,4.3885,4.3534,3.5988,3.5256,,2.0677,2.0285,1.7398,1.8776,,2.3209,2.3249,1.8589,1.6480,,4.0353,4.0046,3.4132,3.1588,,0.7901,0.7642,0.6710,0.7740,1.6049,1.0178,0.9468,0.8693,1.0179,2.0842,7.6016,6.4746,7.2576,8.2465,15.6227,4.0339,3.3343,3.7626,4.4066,9.1636,3.5678,3.1403,3.4950,3.8399,6.4591,6.8693,6.1179,6.4408,7.4347,12.9651,67.9056,68.2363,68.1873,68.6221,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:05:00,1,1,TRACE14,528.517,240.220,-22.156,-,16.2962,16.5666,16.2690,16.6279,,66.3737,65.8376,65.7155,66.1251,,67.9777,67.3867,67.2903,67.6990,,69.6810,69.0005,69.0042,69.5772,,,84.6369,83.9742,84.4626,,,83.1074,82.3932,82.8421,,,81.4329,80.7556,80.9517,,0.4195,0.4932,0.5736,0.5605,,0.5235,0.6050,0.6958,0.6883,,3.6008,3.5426,4.0674,3.9469,,1.8066,1.6633,1.8874,1.7852,,1.7943,1.8793,2.1800,2.1617,,3.2679,3.3997,3.8267,3.7470,,0.7469,0.5264,0.7439,0.9397,1.5311,0.9762,0.6772,0.9586,1.2210,2.0170,7.6861,5.8357,8.3395,9.3657,16.0259,4.1539,2.8982,4.1243,5.5379,8.6786,3.5322,2.9375,4.2152,3.8278,7.3473,6.9563,5.2572,6.7801,8.1273,13.7251,68.0273,67.4191,67.3598,67.8511,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:05:21,1,1,TRACE15,532.939,243.428,-22.156,-,16.9827,16.1727,16.8238,16.6922,,65.0833,65.4164,64.5177,65.0519,,66.8297,67.2265,66.2011,66.8468,,69.1349,69.0788,68.3789,69.3135,,,84.4862,86.0188,83.9665,,,82.6992,84.2421,82.2645,,,80.7406,82.2556,79.8736,,0.5300,0.6191,0.5635,0.4264,,0.6533,0.7547,0.6895,0.5257,,4.1696,4.7352,4.7580,3.7925,,2.0317,2.3245,2.3158,1.6685,,2.1379,2.4108,2.4422,2.1240,,3.8029,4.1228,3.8432,3.2201,,0.9109,0.6729,0.7588,0.8868,1.3615,1.1999,0.8814,0.9738,1.1450,1.8074,9.4032,7.8706,8.3666,9.2306,14.0568,4.9297,4.3676,4.6017,5.3409,8.7389,4.4735,3.5030,3.7649,3.8897,5.3179,8.3757,6.4458,7.0814,8.0763,12.4724,67.1091,67.2476,66.4483,67.1827,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:05:43,1,1,TRACE16,536.600,244.008,-22.154,-,17.3448,16.3010,16.3040,16.7098,,65.9362,65.0582,65.4728,65.8070,,67.5239,66.7766,67.2453,67.5792,,69.4585,68.5426,69.2750,69.9209,,,85.1767,84.8230,85.1794,,,83.5283,83.0633,83.4019,,24.5322,81.6678,81.3171,80.9947,,0.4779,0.4750,0.5619,0.4940,,0.5905,0.5823,0.6847,0.6035,,3.9945,3.9872,4.7863,3.9933,,2.0067,2.1543,2.3748,1.9856,,1.9878,1.8329,2.4114,2.0077,,3.5067,3.4580,3.9402,3.6335,,0.8830,0.6384,0.6923,0.8792,1.0006,1.1624,0.8180,0.8859,1.1425,1.3325,9.8049,9.1868,7.3267,10.2536,11.4534,5.4146,4.8712,4.5234,6.4422,7.1404,4.3903,4.3156,2.8033,3.8115,4.3130,7.5951,6.5840,6.5224,8.6669,9.9224,67.6974,66.8004,67.3739,67.8639,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:06:15,1,2,TRACE1,377.938,148.778,-22.137,-,16.5376,16.6918,16.4238,16.5214,,43.8923,44.2644,42.3751,44.3664,,45.0317,45.4121,43.5251,45.5209,,46.4094,46.7463,44.9155,46.9948,,,56.7191,56.7952,57.7470,,,55.5752,55.6635,56.5934,,,54.2433,54.2936,55.2562,,0.4186,0.3638,0.3754,0.4027,,0.5192,0.4530,0.4673,0.4979,,3.4820,3.3104,3.5297,3.7525,,1.5489,1.5944,1.4868,1.5643,,1.9331,1.7160,2.0429,2.1882,,3.1929,2.8592,2.9462,3.0174,,0.7621,0.7019,0.6407,0.6353,1.0376,0.9469,0.8997,0.8025,0.7992,1.2744,5.8177,5.7643,5.2164,5.9628,8.1801,2.7191,2.7781,2.5525,2.7719,4.0930,3.0986,2.9862,2.6639,3.1909,4.0871,5.5078,5.5655,4.9782,5.3499,6.4663,45.1508,45.5053,43.6453,45.6806,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:06:36,1,2,TRACE2,377.770,145.215,-22.137,-,16.5229,16.3006,16.6311,16.9511,,43.8703,41.6572,44.2545,43.7032,,45.1159,42.8844,45.4472,44.8935,,46.7854,44.3305,46.9768,46.8121,,,57.0055,58.4729,55.7028,,,55.7621,57.2871,54.4867,,,54.2762,55.9172,52.6415,,0.4537,0.4567,0.4299,0.3924,,0.5590,0.5748,0.5355,0.4863,,3.7160,3.5942,3.6705,3.0676,,1.9449,1.7417,1.8262,1.6153,,1.7711,1.8525,1.8444,1.4523,,3.4193,3.3870,3.3427,2.9076,,0.6165,0.6893,0.6836,0.7096,0.9928,0.7818,0.8529,0.8553,0.8904,1.2221,5.1633,5.3603,5.9205,5.6566,7.9438,2.4530,2.6766,2.9705,2.6885,3.9640,2.7102,2.6837,2.9499,2.9681,3.9797,4.7561,5.2727,5.4123,5.4321,6.6437,45.3278,42.9939,45.6157,45.2576,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:06:58,1,2,TRACE3,372.341,148.801,-22.139,-,16.5090,16.6066,16.2636,16.3167,,40.4003,40.4686,41.1643,40.3130,,41.6376,41.7091,42.3807,41.5945,,43.1773,43.4175,43.8800,43.3747,,,60.4105,58.7101,58.6044,,,59.1437,57.5130,57.3320,,,57.4437,55.9917,55.7591,,0.4063,0.3910,0.4148,0.3994,,0.5023,0.4822,0.5100,0.4936,,3.2768,3.0816,3.2831,3.0674,,1.6673,1.5877,1.7183,1.5022,,1.6096,1.4939,1.5647,1.5652,,3.0762,2.8531,2.9995,2.8935,,0.8527,0.6291,0.6428,0.6831,0.6121,1.0799,0.7916,0.8037,0.8512,0.7669,7.3550,5.0599,5.2721,5.4403,4.9576,3.6320,2.4798,2.5558,2.6420,2.4888,3.7230,2.5802,2.7163,2.7982,2.4688,6.8045,4.9604,5.0825,5.1950,4.6305,41.7888,41.9430,42.5221,41.8438,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:07:19,1,2,TRACE4,368.788,149.053,-22.139,-,16.7200,16.2686,16.3005,16.5592,,39.9521,39.7652,40.4565,40.4369,,41.1349,41.0206,41.7202,41.6782,,42.8555,42.6405,43.4675,43.6153,,,58.8322,60.3089,60.7530,,,57.6009,59.0556,59.4997,,,56.0148,57.5232,57.6818,,0.4381,0.4573,0.4892,0.4440,,0.5422,0.5686,0.5988,0.5531,,3.4275,3.6608,3.5758,3.5260,,1.6722,1.7599,1.7372,1.8117,,1.7553,1.9009,1.8386,1.7143,,3.2021,3.4315,3.4579,3.3174,,1.0935,0.7272,0.6075,0.6676,0.6080,1.3474,0.9113,0.7710,0.8354,0.7635,8.7143,5.6569,5.2055,5.1395,5.1145,4.3405,2.7383,2.5313,2.5061,2.4808,4.3737,2.9186,2.6742,2.6334,2.6338,7.7604,5.4631,4.8735,5.0059,4.7722,41.4038,41.2029,41.9620,42.0261,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:07:40,1,2,TRACE5,377.700,136.089,-22.135,-,16.6432,16.2392,16.5644,16.8626,,66.1428,67.3393,67.4828,67.2121,,67.8235,68.9479,69.0986,68.8589,,69.7486,70.6698,70.9463,71.2197,,,84.1130,83.5315,81.6449,,,82.4596,81.8982,80.0732,,,80.6936,80.1011,78.1814,,0.4477,0.4602,0.4587,0.4561,,0.5618,0.5710,0.5693,0.5653,,3.8443,4.0990,3.7475,3.8828,,1.9050,2.1135,1.7712,1.9576,,1.9393,1.9855,1.9763,1.9253,,3.4690,3.5037,3.4254,3.4791,,0.6630,0.6123,0.6842,0.8971,1.6386,0.8596,0.7966,0.8905,1.1741,2.1486,5.9348,5.9509,6.6636,8.9307,14.1174,3.0881,3.0502,3.7264,4.9822,8.5062,2.8467,2.9007,2.9372,3.9485,5.6112,5.7577,5.6393,6.4110,8.1016,12.9247,67.9457,69.0045,69.2146,69.2159,,
Tomevi,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_1A-6_BA,2016-06-18 02:08:02,1,2,TRACE6,376.467,132.430,-22.138,-,16.2727,16.7485,16.6328,16.4307,,66.1914,66.4728,66.3852,67.6982,,67.8724,68.1024,68.0493,69.3694,,69.5508,69.7676,69.9954,71.1665,,,83.0576,83.7070,83.9664,,,81.4314,82.0588,82.2711,,,79.7890,80.1930,80.5137,,0.4885,0.4414,0.4536,0.4408,,0.6023,0.5490,0.5581,0.5495,,3.5747,3.3220,3.4073,3.3779,,1.7685,1.6619,1.7225,1.6828,,1.8062,1.6601,1.6847,1.6951,,3.4952,3.2523,3.2148,3.2009,,0.6873,0.6096,0.6550,0.8654,1.4841,0.8671,0.7671,0.8636,1.2032,1.9466,6.2658,5.1246,6.9994,11.2518,12.3511,3.2965,2.5559,3.5854,5.4237,7.3910,2.9693,2.5686,3.4139,5.8281,4.9601,5.6139,4.9839,6.5487,9.4562,11.4400,67.8711,68.1202,68.1903,69.4324,,
